run_id,date,shift,line_id,machine_id,work_order_id,planned_runtime_min,units_produced,units_defective,defect_rate
RUN-4328,2024-06-09,Evening,P1-L3,M-108,WO-1074,480,240,11,0.0493
RUN-4329,2024-06-09,Night,P1-L3,M-107,WO-1197,480,248,6,0.0251
RUN-4330,2024-06-09,Day,P2-L1,M-113,WO-1569,480,271,8,0.0318
RUN-4331,2024-06-09,Evening,P2-L1,M-113,WO-1019,480,314,15,0.0487
RUN-4332,2024-06-09,Night,P2-L1,M-114,WO-1244,480,295,5,0.0178
RUN-4333,2024-06-09,Day,P2-L2,M-117,WO-1268,480,319,9,0.0298
RUN-4334,2024-06-09,Evening,P2-L2,M-115,WO-1233,480,259,7,0.028
RUN-4335,2024-06-09,Night,P2-L2,M-117,WO-1165,480,316,13,0.0432
RUN-4336,2024-06-09,Day,P2-L3,M-119,WO-1428,480,298,10,0.0355
RUN-4337,2024-06-09,Evening,P2-L3,M-118,WO-1013,480,343,11,0.0348
RUN-4338,2024-06-09,Night,P2-L3,M-120,WO-1888,480,316,6,0.0192
RUN-4339,2024-06-09,Day,P3-L1,M-123,WO-1391,480,311,9,0.029
RUN-4340,2024-06-09,Evening,P3-L1,M-122,WO-1073,480,337,10,0.0305
RUN-4341,2024-06-09,Night,P3-L1,M-122,WO-1188,480,300,5,0.0189
RUN-4342,2024-06-09,Day,P3-L2,M-125,WO-1788,480,240,5,0.0212
RUN-4343,2024-06-09,Evening,P3-L2,M-124,WO-1336,480,300,10,0.0338
RUN-4344,2024-06-09,Night,P3-L2,M-126,WO-1647,480,364,12,0.033
RUN-4345,2024-06-09,Day,P3-L3,M-128,WO-1529,480,303,4,0.0139
RUN-4346,2024-06-09,Evening,P3-L3,M-129,WO-1001,480,333,4,0.0141
RUN-4347,2024-06-09,Night,P3-L3,M-129,WO-1401,480,323,0,0.001
RUN-4348,2024-06-10,Day,P1-L1,M-103,WO-1768,480,280,6,0.0248
RUN-4349,2024-06-10,Evening,P1-L1,M-101,WO-1698,480,294,7,0.0241
RUN-4350,2024-06-10,Night,P1-L1,M-101,WO-1898,480,355,8,0.0239
RUN-4351,2024-06-10,Day,P1-L2,M-106,WO-1106,480,356,2,0.007
RUN-4352,2024-06-10,Evening,P1-L2,M-105,WO-1594,480,302,7,0.0233
RUN-4353,2024-06-10,Night,P1-L2,M-104,WO-1735,480,327,7,0.0217
RUN-4354,2024-06-10,Day,P1-L3,M-108,WO-1494,480,216,5,0.0244
RUN-4355,2024-06-10,Evening,P1-L3,M-108,WO-1616,480,334,8,0.0259
RUN-4356,2024-06-10,Night,P1-L3,M-110,WO-1323,480,306,10,0.0346
RUN-4357,2024-06-10,Day,P2-L1,M-111,WO-1816,480,259,4,0.0165
RUN-4358,2024-06-10,Evening,P2-L1,M-112,WO-1879,480,365,7,0.0198
RUN-4359,2024-06-10,Night,P2-L1,M-112,WO-1179,480,295,5,0.0194
RUN-4360,2024-06-10,Day,P2-L2,M-116,WO-1066,480,318,8,0.0272
RUN-4361,2024-06-10,Evening,P2-L2,M-115,WO-1440,480,218,2,0.0113
RUN-4362,2024-06-10,Night,P2-L2,M-117,WO-1332,480,292,10,0.0347
RUN-4363,2024-06-10,Day,P2-L3,M-119,WO-1273,480,362,9,0.0274
RUN-4364,2024-06-10,Evening,P2-L3,M-119,WO-1687,480,257,10,0.0406
RUN-4365,2024-06-10,Night,P2-L3,M-118,WO-1283,480,318,13,0.0427
RUN-4366,2024-06-10,Day,P3-L1,M-121,WO-1409,480,385,4,0.0113
RUN-4367,2024-06-10,Evening,P3-L1,M-123,WO-1768,480,292,1,0.0041
RUN-4368,2024-06-10,Night,P3-L1,M-122,WO-1338,480,411,6,0.015
RUN-4369,2024-06-10,Day,P3-L2,M-126,WO-1740,480,308,3,0.0109
RUN-4370,2024-06-10,Evening,P3-L2,M-124,WO-1239,480,270,10,0.0384
RUN-4371,2024-06-10,Night,P3-L2,M-125,WO-1500,480,413,5,0.0142
RUN-4372,2024-06-10,Day,P3-L3,M-131,WO-1831,480,294,7,0.0263
RUN-4373,2024-06-10,Evening,P3-L3,M-131,WO-1851,480,274,5,0.0189
RUN-4374,2024-06-10,Night,P3-L3,M-130,WO-1087,480,219,4,0.0214
RUN-4375,2024-06-11,Day,P1-L1,M-102,WO-1775,480,296,11,0.0391
RUN-4376,2024-06-11,Evening,P1-L1,M-103,WO-1618,480,275,11,0.042
RUN-4377,2024-06-11,Night,P1-L1,M-101,WO-1028,480,330,6,0.02
RUN-4378,2024-06-11,Day,P1-L2,M-104,WO-1304,480,340,8,0.0251
RUN-4379,2024-06-11,Evening,P1-L2,M-105,WO-1128,480,337,10,0.0298
RUN-4380,2024-06-11,Night,P1-L2,M-105,WO-1871,480,372,8,0.0223
RUN-4381,2024-06-11,Day,P1-L3,M-108,WO-1001,480,280,6,0.0233
RUN-4382,2024-06-11,Evening,P1-L3,M-108,WO-1026,480,300,8,0.0294
RUN-4383,2024-06-11,Night,P1-L3,M-107,WO-1327,480,304,9,0.0321
RUN-4384,2024-06-11,Day,P2-L1,M-111,WO-1754,480,328,14,0.0431
RUN-4385,2024-06-11,Evening,P2-L1,M-111,WO-1561,480,335,9,0.0281
RUN-4386,2024-06-11,Night,P2-L1,M-113,WO-1204,480,344,13,0.0402
RUN-4387,2024-06-11,Day,P2-L2,M-116,WO-1513,480,284,14,0.0515
RUN-4388,2024-06-11,Evening,P2-L2,M-117,WO-1240,480,291,7,0.0254
RUN-4389,2024-06-11,Night,P2-L2,M-115,WO-1742,480,264,11,0.0445
RUN-4390,2024-06-11,Day,P2-L3,M-118,WO-1186,480,332,3,0.0109
RUN-4391,2024-06-11,Evening,P2-L3,M-118,WO-1495,480,314,4,0.0144
RUN-4392,2024-06-11,Night,P2-L3,M-118,WO-1538,480,313,6,0.0211
RUN-4393,2024-06-11,Day,P3-L1,M-122,WO-1043,480,266,4,0.0182
RUN-4394,2024-06-11,Evening,P3-L1,M-121,WO-1827,480,366,12,0.0345
RUN-4395,2024-06-11,Night,P3-L1,M-122,WO-1454,480,354,8,0.0242
RUN-4396,2024-06-11,Day,P3-L2,M-127,WO-1303,480,276,4,0.0161
RUN-4397,2024-06-11,Evening,P3-L2,M-125,WO-1272,480,275,5,0.0211
RUN-4398,2024-06-11,Night,P3-L2,M-124,WO-1436,480,253,11,0.0466
RUN-4399,2024-06-11,Day,P3-L3,M-130,WO-1303,480,320,6,0.0211
RUN-4400,2024-06-11,Evening,P3-L3,M-130,WO-1806,480,294,9,0.0319
RUN-4401,2024-06-11,Night,P3-L3,M-131,WO-1234,480,328,8,0.0259
RUN-4402,2024-06-12,Day,P1-L1,M-101,WO-1561,480,249,9,0.0383
RUN-4403,2024-06-12,Evening,P1-L1,M-103,WO-1487,480,304,3,0.0111
RUN-4404,2024-06-12,Night,P1-L1,M-103,WO-1227,480,261,5,0.0197
RUN-4405,2024-06-12,Day,P1-L2,M-104,WO-1070,480,254,4,0.0161
RUN-4406,2024-06-12,Evening,P1-L2,M-104,WO-1362,480,301,14,0.0482
RUN-4407,2024-06-12,Night,P1-L2,M-105,WO-1166,480,342,14,0.0435
RUN-4408,2024-06-12,Day,P1-L3,M-110,WO-1847,480,325,6,0.021
RUN-4409,2024-06-12,Evening,P1-L3,M-108,WO-1399,480,365,7,0.0205
RUN-4410,2024-06-12,Night,P1-L3,M-108,WO-1427,480,227,7,0.0332
RUN-4411,2024-06-12,Day,P2-L1,M-114,WO-1274,480,299,5,0.0198
RUN-4412,2024-06-12,Evening,P2-L1,M-112,WO-1809,480,378,9,0.025
RUN-4413,2024-06-12,Night,P2-L1,M-114,WO-1340,480,265,8,0.0306
RUN-4414,2024-06-12,Day,P2-L2,M-116,WO-1578,480,237,3,0.0133
RUN-4415,2024-06-12,Evening,P2-L2,M-115,WO-1272,480,267,8,0.0326
RUN-4416,2024-06-12,Night,P2-L2,M-117,WO-1201,480,386,17,0.0456
RUN-4417,2024-06-12,Day,P2-L3,M-119,WO-1532,480,336,8,0.0259
RUN-4418,2024-06-12,Evening,P2-L3,M-118,WO-1040,480,367,1,0.0039
RUN-4419,2024-06-12,Night,P2-L3,M-120,WO-1618,480,292,6,0.0216
RUN-4420,2024-06-12,Day,P3-L1,M-122,WO-1039,480,294,4,0.0147
RUN-4421,2024-06-12,Evening,P3-L1,M-121,WO-1678,480,322,9,0.0306
RUN-4422,2024-06-12,Night,P3-L1,M-122,WO-1606,480,349,12,0.0363
RUN-4423,2024-06-12,Day,P3-L2,M-124,WO-1196,480,345,11,0.0331
RUN-4424,2024-06-12,Evening,P3-L2,M-127,WO-1650,480,356,21,0.0601
RUN-4425,2024-06-12,Night,P3-L2,M-126,WO-1878,480,295,5,0.0171
RUN-4426,2024-06-12,Day,P3-L3,M-129,WO-1109,480,278,9,0.0341
RUN-4427,2024-06-12,Evening,P3-L3,M-128,WO-1705,480,239,2,0.0113
RUN-4428,2024-06-12,Night,P3-L3,M-128,WO-1479,480,255,4,0.0179
RUN-4429,2024-06-13,Day,P1-L1,M-103,WO-1153,480,306,5,0.0189
RUN-4430,2024-06-13,Evening,P1-L1,M-102,WO-1900,480,306,6,0.0215
RUN-4431,2024-06-13,Night,P1-L1,M-103,WO-1453,480,312,14,0.0456
RUN-4432,2024-06-13,Day,P1-L2,M-105,WO-1101,480,326,8,0.0258
RUN-4433,2024-06-13,Evening,P1-L2,M-104,WO-1235,480,229,10,0.0439
RUN-4434,2024-06-13,Night,P1-L2,M-104,WO-1430,480,305,9,0.0321
RUN-4435,2024-06-13,Day,P1-L3,M-107,WO-1668,480,339,4,0.0124
RUN-4436,2024-06-13,Evening,P1-L3,M-108,WO-1476,480,341,2,0.0069
RUN-4437,2024-06-13,Night,P1-L3,M-107,WO-1199,480,269,7,0.0266
RUN-4438,2024-06-13,Day,P2-L1,M-113,WO-1638,480,240,10,0.0426
RUN-4439,2024-06-13,Evening,P2-L1,M-113,WO-1130,480,305,6,0.0205
RUN-4440,2024-06-13,Night,P2-L1,M-112,WO-1201,480,350,12,0.0357
RUN-4441,2024-06-13,Day,P2-L2,M-115,WO-1356,480,317,11,0.0347
RUN-4442,2024-06-13,Evening,P2-L2,M-116,WO-1896,480,264,3,0.0125
RUN-4443,2024-06-13,Night,P2-L2,M-115,WO-1286,480,315,8,0.0262
RUN-4444,2024-06-13,Day,P2-L3,M-119,WO-1465,480,270,7,0.0289
RUN-4445,2024-06-13,Evening,P2-L3,M-118,WO-1133,480,260,5,0.0205
RUN-4446,2024-06-13,Night,P2-L3,M-120,WO-1034,480,339,8,0.026
RUN-4447,2024-06-13,Day,P3-L1,M-121,WO-1683,480,383,8,0.0231
RUN-4448,2024-06-13,Evening,P3-L1,M-123,WO-1323,480,374,16,0.0434
RUN-4449,2024-06-13,Night,P3-L1,M-121,WO-1626,480,364,8,0.024
RUN-4450,2024-06-13,Day,P3-L2,M-126,WO-1392,480,290,5,0.0195
RUN-4451,2024-06-13,Evening,P3-L2,M-127,WO-1094,480,351,5,0.0166
RUN-4452,2024-06-13,Night,P3-L2,M-125,WO-1517,480,247,6,0.0276
RUN-4453,2024-06-13,Day,P3-L3,M-128,WO-1350,480,258,3,0.0141
RUN-4454,2024-06-13,Evening,P3-L3,M-130,WO-1322,480,324,13,0.0407
RUN-4455,2024-06-13,Night,P3-L3,M-131,WO-1588,480,292,7,0.0264
RUN-4456,2024-06-14,Day,P1-L1,M-103,WO-1613,480,340,7,0.0212
RUN-4457,2024-06-14,Evening,P1-L1,M-101,WO-1004,480,277,4,0.0179
RUN-4458,2024-06-14,Night,P1-L1,M-103,WO-1078,480,287,2,0.0104
RUN-4459,2024-06-14,Day,P1-L2,M-106,WO-1667,480,360,5,0.0155
RUN-4460,2024-06-14,Evening,P1-L2,M-106,WO-1171,480,288,5,0.0196
RUN-4461,2024-06-14,Night,P1-L2,M-104,WO-1449,480,300,5,0.0198
RUN-4462,2024-06-14,Day,P1-L3,M-107,WO-1431,480,360,7,0.0197
RUN-4463,2024-06-14,Evening,P1-L3,M-109,WO-1696,480,252,10,0.0403
RUN-4464,2024-06-14,Night,P1-L3,M-107,WO-1242,480,251,4,0.0163
RUN-4465,2024-06-14,Day,P2-L1,M-111,WO-1465,480,308,9,0.0307
RUN-4466,2024-06-14,Evening,P2-L1,M-113,WO-1797,480,366,14,0.0385
RUN-4467,2024-06-14,Night,P2-L1,M-114,WO-1513,480,383,17,0.046
RUN-4468,2024-06-14,Day,P2-L2,M-117,WO-1208,480,249,1,0.008
RUN-4469,2024-06-14,Evening,P2-L2,M-115,WO-1074,480,306,15,0.0522
RUN-4470,2024-06-14,Night,P2-L2,M-116,WO-1490,480,278,6,0.0219
RUN-4471,2024-06-14,Day,P2-L3,M-120,WO-1731,480,302,11,0.0385
RUN-4472,2024-06-14,Evening,P2-L3,M-120,WO-1565,480,340,12,0.0355
RUN-4473,2024-06-14,Night,P2-L3,M-119,WO-1088,480,270,4,0.0149
RUN-4474,2024-06-14,Day,P3-L1,M-121,WO-1155,480,290,11,0.0389
RUN-4475,2024-06-14,Evening,P3-L1,M-123,WO-1106,480,294,8,0.0296
RUN-4476,2024-06-14,Night,P3-L1,M-121,WO-1587,480,297,9,0.0316
RUN-4477,2024-06-14,Day,P3-L2,M-127,WO-1283,480,331,6,0.0194
RUN-4478,2024-06-14,Evening,P3-L2,M-127,WO-1748,480,338,10,0.0313
RUN-4479,2024-06-14,Night,P3-L2,M-125,WO-1871,480,321,16,0.0508
RUN-4480,2024-06-14,Day,P3-L3,M-131,WO-1574,480,274,7,0.0276
RUN-4481,2024-06-14,Evening,P3-L3,M-129,WO-1510,480,265,11,0.0432
RUN-4482,2024-06-14,Night,P3-L3,M-129,WO-1168,480,343,11,0.033
RUN-4483,2024-06-15,Day,P1-L1,M-102,WO-1873,480,321,5,0.0185
RUN-4484,2024-06-15,Evening,P1-L1,M-101,WO-1722,480,385,5,0.0132
RUN-4485,2024-06-15,Night,P1-L1,M-102,WO-1527,480,296,4,0.0161
RUN-4486,2024-06-15,Day,P1-L2,M-106,WO-1288,480,353,0,0.002
RUN-4487,2024-06-15,Evening,P1-L2,M-105,WO-1877,480,278,8,0.0312
RUN-4488,2024-06-15,Night,P1-L2,M-105,WO-1137,480,277,8,0.0295
RUN-4489,2024-06-15,Day,P1-L3,M-108,WO-1879,480,313,9,0.0291
RUN-4490,2024-06-15,Evening,P1-L3,M-109,WO-1800,480,249,6,0.028
RUN-4491,2024-06-15,Night,P1-L3,M-107,WO-1123,480,278,9,0.0353
RUN-4492,2024-06-15,Day,P2-L1,M-114,WO-1137,480,297,8,0.0284
RUN-4493,2024-06-15,Evening,P2-L1,M-114,WO-1492,480,278,1,0.0071
RUN-4494,2024-06-15,Night,P2-L1,M-114,WO-1391,480,399,19,0.05
RUN-4495,2024-06-15,Day,P2-L2,M-117,WO-1400,480,339,11,0.0335
RUN-4496,2024-06-15,Evening,P2-L2,M-117,WO-1439,480,343,10,0.0318
RUN-4497,2024-06-15,Night,P2-L2,M-115,WO-1864,480,268,9,0.0343
RUN-4498,2024-06-15,Day,P2-L3,M-118,WO-1565,480,257,5,0.0217
RUN-4499,2024-06-15,Evening,P2-L3,M-120,WO-1762,480,295,6,0.0229
RUN-4500,2024-06-15,Night,P2-L3,M-119,WO-1600,480,313,10,0.0347
RUN-4501,2024-06-15,Day,P3-L1,M-123,WO-1318,480,341,5,0.017
RUN-4502,2024-06-15,Evening,P3-L1,M-123,WO-1292,480,298,6,0.0228
RUN-4503,2024-06-15,Night,P3-L1,M-121,WO-1897,480,283,6,0.0216
RUN-4504,2024-06-15,Day,P3-L2,M-127,WO-1811,480,322,11,0.0359
RUN-4505,2024-06-15,Evening,P3-L2,M-124,WO-1567,480,385,16,0.0425
RUN-4506,2024-06-15,Night,P3-L2,M-124,WO-1787,480,286,9,0.0345
RUN-4507,2024-06-15,Day,P3-L3,M-130,WO-1601,480,246,4,0.0201
RUN-4508,2024-06-15,Evening,P3-L3,M-131,WO-1596,480,324,4,0.013
RUN-4509,2024-06-15,Night,P3-L3,M-129,WO-1399,480,357,14,0.0415
RUN-4510,2024-06-16,Day,P1-L1,M-103,WO-1817,480,306,13,0.043
RUN-4511,2024-06-16,Evening,P1-L1,M-103,WO-1482,480,269,9,0.037
RUN-4512,2024-06-16,Night,P1-L1,M-103,WO-1790,480,295,7,0.0262
RUN-4513,2024-06-16,Day,P1-L2,M-105,WO-1693,480,249,8,0.0326
RUN-4514,2024-06-16,Evening,P1-L2,M-104,WO-1328,480,275,6,0.0239
RUN-4515,2024-06-16,Night,P1-L2,M-106,WO-1378,480,271,0,0.001
RUN-4516,2024-06-16,Day,P1-L3,M-109,WO-1479,480,321,6,0.0204
RUN-4517,2024-06-16,Evening,P1-L3,M-108,WO-1446,480,347,11,0.0342
RUN-4518,2024-06-16,Night,P1-L3,M-107,WO-1620,480,323,5,0.0158
RUN-4519,2024-06-16,Day,P2-L1,M-113,WO-1820,480,273,6,0.0228
RUN-4520,2024-06-16,Evening,P2-L1,M-112,WO-1838,480,261,2,0.0102
RUN-4521,2024-06-16,Night,P2-L1,M-111,WO-1458,480,314,10,0.0334
RUN-4522,2024-06-16,Day,P2-L2,M-116,WO-1567,480,266,4,0.0169
RUN-4523,2024-06-16,Evening,P2-L2,M-116,WO-1858,480,281,5,0.0184
RUN-4524,2024-06-16,Night,P2-L2,M-116,WO-1023,480,368,11,0.0315
RUN-4525,2024-06-16,Day,P2-L3,M-120,WO-1492,480,303,12,0.0403
RUN-4526,2024-06-16,Evening,P2-L3,M-119,WO-1410,480,266,4,0.0173
RUN-4527,2024-06-16,Night,P2-L3,M-119,WO-1863,480,381,12,0.033
RUN-4528,2024-06-16,Day,P3-L1,M-122,WO-1162,480,269,5,0.0222
RUN-4529,2024-06-16,Evening,P3-L1,M-121,WO-1035,480,305,8,0.0291
RUN-4530,2024-06-16,Night,P3-L1,M-121,WO-1427,480,256,7,0.0282
RUN-4531,2024-06-16,Day,P3-L2,M-124,WO-1136,480,324,14,0.0432
RUN-4532,2024-06-16,Evening,P3-L2,M-125,WO-1114,480,308,6,0.0217
RUN-4533,2024-06-16,Night,P3-L2,M-126,WO-1686,480,301,10,0.0336
RUN-4534,2024-06-16,Day,P3-L3,M-128,WO-1830,480,275,3,0.0122
RUN-4535,2024-06-16,Evening,P3-L3,M-129,WO-1798,480,309,11,0.0381
RUN-4536,2024-06-16,Night,P3-L3,M-129,WO-1137,480,296,10,0.0341
RUN-4537,2024-06-17,Day,P1-L1,M-103,WO-1880,480,337,15,0.0453
RUN-4538,2024-06-17,Evening,P1-L1,M-103,WO-1325,480,253,13,0.054
RUN-4539,2024-06-17,Night,P1-L1,M-102,WO-1455,480,343,0,0.001
RUN-4540,2024-06-17,Day,P1-L2,M-104,WO-1871,480,255,7,0.0292
RUN-4541,2024-06-17,Evening,P1-L2,M-106,WO-1402,480,337,10,0.0302
RUN-4542,2024-06-17,Night,P1-L2,M-105,WO-1870,480,300,10,0.036
RUN-4543,2024-06-17,Day,P1-L3,M-107,WO-1623,480,257,9,0.0356
RUN-4544,2024-06-17,Evening,P1-L3,M-108,WO-1697,480,324,13,0.0427
RUN-4545,2024-06-17,Night,P1-L3,M-108,WO-1018,480,239,11,0.0479
RUN-4546,2024-06-17,Day,P2-L1,M-112,WO-1899,480,350,7,0.0223
RUN-4547,2024-06-17,Evening,P2-L1,M-113,WO-1718,480,285,3,0.0131
RUN-4548,2024-06-17,Night,P2-L1,M-111,WO-1314,480,280,7,0.0255
RUN-4549,2024-06-17,Day,P2-L2,M-115,WO-1798,480,377,13,0.0357
RUN-4550,2024-06-17,Evening,P2-L2,M-116,WO-1611,480,314,19,0.0616
RUN-4551,2024-06-17,Night,P2-L2,M-116,WO-1139,480,305,6,0.0228
RUN-4552,2024-06-17,Day,P2-L3,M-120,WO-1544,480,272,4,0.0154
RUN-4553,2024-06-17,Evening,P2-L3,M-120,WO-1590,480,323,3,0.0094
RUN-4554,2024-06-17,Night,P2-L3,M-120,WO-1102,480,386,6,0.0165
RUN-4555,2024-06-17,Day,P3-L1,M-122,WO-1025,480,298,4,0.0144
RUN-4556,2024-06-17,Evening,P3-L1,M-121,WO-1270,480,312,8,0.0281
RUN-4557,2024-06-17,Night,P3-L1,M-123,WO-1002,480,277,7,0.0265
RUN-4558,2024-06-17,Day,P3-L2,M-125,WO-1390,480,285,7,0.0267
RUN-4559,2024-06-17,Evening,P3-L2,M-125,WO-1486,480,350,9,0.0265
RUN-4560,2024-06-17,Night,P3-L2,M-125,WO-1642,480,333,14,0.0435
RUN-4561,2024-06-17,Day,P3-L3,M-128,WO-1390,480,295,8,0.0272
RUN-4562,2024-06-17,Evening,P3-L3,M-128,WO-1509,480,315,11,0.0366
RUN-4563,2024-06-17,Night,P3-L3,M-128,WO-1549,480,332,8,0.0266
RUN-4564,2024-06-18,Day,P1-L1,M-103,WO-1861,480,204,2,0.014
RUN-4565,2024-06-18,Evening,P1-L1,M-102,WO-1287,480,274,12,0.0472
RUN-4566,2024-06-18,Night,P1-L1,M-101,WO-1263,480,288,9,0.032
RUN-4567,2024-06-18,Day,P1-L2,M-105,WO-1091,480,304,17,0.0585
RUN-4568,2024-06-18,Evening,P1-L2,M-104,WO-1298,480,298,5,0.02
RUN-4569,2024-06-18,Night,P1-L2,M-105,WO-1125,480,302,13,0.0436
RUN-4570,2024-06-18,Day,P1-L3,M-108,WO-1892,480,322,7,0.0228
RUN-4571,2024-06-18,Evening,P1-L3,M-107,WO-1356,480,358,15,0.0423
RUN-4572,2024-06-18,Night,P1-L3,M-107,WO-1297,480,204,5,0.0279
RUN-4573,2024-06-18,Day,P2-L1,M-114,WO-1242,480,342,14,0.0411
RUN-4574,2024-06-18,Evening,P2-L1,M-113,WO-1829,480,289,13,0.0484
RUN-4575,2024-06-18,Night,P2-L1,M-112,WO-1195,480,259,5,0.0224
RUN-4576,2024-06-18,Day,P2-L2,M-117,WO-1499,480,330,10,0.0315
RUN-4577,2024-06-18,Evening,P2-L2,M-115,WO-1089,480,216,5,0.0273
RUN-4578,2024-06-18,Night,P2-L2,M-115,WO-1423,480,260,7,0.0292
RUN-4579,2024-06-18,Day,P2-L3,M-118,WO-1325,480,377,9,0.0249
RUN-4580,2024-06-18,Evening,P2-L3,M-119,WO-1660,480,261,8,0.032
RUN-4581,2024-06-18,Night,P2-L3,M-120,WO-1730,480,296,9,0.0313
RUN-4582,2024-06-18,Day,P3-L1,M-121,WO-1234,480,285,9,0.032
RUN-4583,2024-06-18,Evening,P3-L1,M-123,WO-1761,480,301,7,0.0243
RUN-4584,2024-06-18,Night,P3-L1,M-121,WO-1487,480,331,10,0.0307
RUN-4585,2024-06-18,Day,P3-L2,M-124,WO-1682,480,292,9,0.0336
RUN-4586,2024-06-18,Evening,P3-L2,M-126,WO-1062,480,237,2,0.0109
RUN-4587,2024-06-18,Night,P3-L2,M-125,WO-1139,480,354,0,0.0014
RUN-4588,2024-06-18,Day,P3-L3,M-129,WO-1021,480,215,9,0.0422
RUN-4589,2024-06-18,Evening,P3-L3,M-131,WO-1348,480,334,15,0.0454
RUN-4590,2024-06-18,Night,P3-L3,M-129,WO-1665,480,251,1,0.0047
RUN-4591,2024-06-19,Day,P1-L1,M-101,WO-1004,480,302,7,0.0238
RUN-4592,2024-06-19,Evening,P1-L1,M-102,WO-1265,480,321,3,0.0124
RUN-4593,2024-06-19,Night,P1-L1,M-102,WO-1036,480,281,8,0.0315
RUN-4594,2024-06-19,Day,P1-L2,M-104,WO-1770,480,331,7,0.0229
RUN-4595,2024-06-19,Evening,P1-L2,M-106,WO-1201,480,341,9,0.0284
RUN-4596,2024-06-19,Night,P1-L2,M-104,WO-1432,480,285,8,0.0287
RUN-4597,2024-06-19,Day,P1-L3,M-109,WO-1508,480,282,8,0.0315
RUN-4598,2024-06-19,Evening,P1-L3,M-110,WO-1802,480,275,11,0.0413
RUN-4599,2024-06-19,Night,P1-L3,M-110,WO-1408,480,337,18,0.0562
RUN-4600,2024-06-19,Day,P2-L1,M-111,WO-1383,480,348,7,0.0215
RUN-4601,2024-06-19,Evening,P2-L1,M-111,WO-1294,480,387,12,0.0324
RUN-4602,2024-06-19,Night,P2-L1,M-112,WO-1307,480,268,7,0.0282
RUN-4603,2024-06-19,Day,P2-L2,M-117,WO-1699,480,346,7,0.0213
RUN-4604,2024-06-19,Evening,P2-L2,M-116,WO-1124,480,279,9,0.0346
RUN-4605,2024-06-19,Night,P2-L2,M-115,WO-1606,480,283,7,0.0278
RUN-4606,2024-06-19,Day,P2-L3,M-118,WO-1657,480,339,6,0.0178
RUN-4607,2024-06-19,Evening,P2-L3,M-119,WO-1426,480,319,7,0.0248
RUN-4608,2024-06-19,Night,P2-L3,M-118,WO-1794,480,295,8,0.0279
RUN-4609,2024-06-19,Day,P3-L1,M-121,WO-1212,480,256,0,0.0031
RUN-4610,2024-06-19,Evening,P3-L1,M-122,WO-1094,480,240,4,0.0194
RUN-4611,2024-06-19,Night,P3-L1,M-122,WO-1237,480,311,9,0.0311
RUN-4612,2024-06-19,Day,P3-L2,M-124,WO-1223,480,326,9,0.029
RUN-4613,2024-06-19,Evening,P3-L2,M-125,WO-1621,480,272,9,0.0333
RUN-4614,2024-06-19,Night,P3-L2,M-127,WO-1391,480,355,14,0.0417
RUN-4615,2024-06-19,Day,P3-L3,M-131,WO-1888,480,306,9,0.0314
RUN-4616,2024-06-19,Evening,P3-L3,M-131,WO-1618,480,250,1,0.0063
RUN-4617,2024-06-19,Night,P3-L3,M-130,WO-1536,480,362,9,0.0267
RUN-4618,2024-06-20,Day,P1-L1,M-101,WO-1815,480,338,6,0.0198
RUN-4619,2024-06-20,Evening,P1-L1,M-102,WO-1494,480,337,12,0.0362
RUN-4620,2024-06-20,Night,P1-L1,M-103,WO-1544,480,346,7,0.0221
RUN-4621,2024-06-20,Day,P1-L2,M-106,WO-1308,480,304,13,0.0436
RUN-4622,2024-06-20,Evening,P1-L2,M-104,WO-1583,480,289,1,0.0036
RUN-4623,2024-06-20,Night,P1-L2,M-106,WO-1022,480,334,7,0.0229
RUN-4624,2024-06-20,Day,P1-L3,M-110,WO-1231,480,312,12,0.0408
RUN-4625,2024-06-20,Evening,P1-L3,M-109,WO-1049,480,370,10,0.0287
RUN-4626,2024-06-20,Night,P1-L3,M-107,WO-1401,480,396,10,0.0266
RUN-4627,2024-06-20,Day,P2-L1,M-113,WO-1526,480,318,12,0.0378
RUN-4628,2024-06-20,Evening,P2-L1,M-111,WO-1707,480,216,8,0.0372
RUN-4629,2024-06-20,Night,P2-L1,M-114,WO-1616,480,284,7,0.0261
RUN-4630,2024-06-20,Day,P2-L2,M-115,WO-1268,480,231,2,0.0093
RUN-4631,2024-06-20,Evening,P2-L2,M-116,WO-1026,480,206,6,0.0335
RUN-4632,2024-06-20,Night,P2-L2,M-115,WO-1583,480,293,11,0.0386
RUN-4633,2024-06-20,Day,P2-L3,M-120,WO-1633,480,249,10,0.0406
RUN-4634,2024-06-20,Evening,P2-L3,M-118,WO-1672,480,248,5,0.0226
RUN-4635,2024-06-20,Night,P2-L3,M-118,WO-1325,480,279,5,0.0183
RUN-4636,2024-06-20,Day,P3-L1,M-121,WO-1563,480,326,13,0.0405
RUN-4637,2024-06-20,Evening,P3-L1,M-121,WO-1211,480,329,8,0.0248
RUN-4638,2024-06-20,Night,P3-L1,M-123,WO-1730,480,382,8,0.0227
RUN-4639,2024-06-20,Day,P3-L2,M-126,WO-1194,480,320,1,0.0055
RUN-4640,2024-06-20,Evening,P3-L2,M-126,WO-1174,480,262,2,0.0108
RUN-4641,2024-06-20,Night,P3-L2,M-124,WO-1759,480,354,13,0.0387
RUN-4642,2024-06-20,Day,P3-L3,M-129,WO-1627,480,249,2,0.0089
